"year","month","country","region","latitude","longitude","multiple","success","attack","target","weapon","num_kill","damages","kidnap","inter","death","bombs","bnm"
2012,"Jan","Nepal","South Asia",26.766667,85.266667,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Jan","Afghanistan","South Asia",35.429562,61.347279,"no","yes","Bombing/Explosion","Police","Bombs",5,"Minor","no","no","yes","yes","no"
2012,"Jan","Nigeria","Sub-Saharan Africa",9.749973,9.551801,"yes","yes","Armed Assault","Police","Bombs",9,"Minor","no","no","yes","yes","no"
2012,"Jan","Afghanistan","South Asia",35.423333,61.344722,"no","yes","Armed Assault","Police","Bombs",5,"Minor","no","no","yes","yes","no"
2012,"Jan","Nigeria","Sub-Saharan Africa",10.30982,9.845172,"yes","yes","Bombing/Explosion","Religious Figures/Institutions","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Jan","Nigeria","Sub-Saharan Africa",10.30982,9.845172,"yes","yes","Bombing/Explosion","Religious Figures/Institutions","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Jan","Nigeria","Sub-Saharan Africa",9.880197,9.6785,"yes","yes","Armed Assault","Business","Firearms",4.5,"Minor","no","no","yes","no","no"
2012,"Jan","Nigeria","Sub-Saharan Africa",9.880197,9.6785,"yes","yes","Armed Assault","Business","Firearms",4.5,"Minor","no","no","yes","no","no"
2012,"Jan","Nigeria","Sub-Saharan Africa",11.833333,13.15,"no","yes","Armed Assault","Government (General)","Firearms",1,"Minor","no","no","yes","no","no"
2012,"Jan","Afghanistan","South Asia",33.306695,69.871653,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Jan","Somalia","Sub-Saharan Africa",4.735972,45.203972,"no","yes","Bombing/Explosion","Military","Bombs",31,"Minor","no","yes","yes","yes","no"
2012,"Jan","Nigeria","Sub-Saharan Africa",12.000111,8.516554,"no","yes","Armed Assault","Police","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Jan","Iraq","Middle East",33.281965,44.25529,"no","yes","Assassination","Terrorists/Non-State Militia","Firearms",1,"Minor","no","no","yes","no","no"
2012,"Jan","Nepal","South Asia",28.130355,82.295666,"no","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Jan","India","South Asia",24.855126,93.617664,"no","yes","Hostage Taking (Kidnapping)","Government (General)","Firearms",0,"Minor","yes","no","no","no","no"
2012,"Jan","Pakistan","South Asia",30.209423,67.018009,"no","yes","Armed Assault","Government (General)","Firearms",3,"Minor","no","no","yes","no","no"
2012,"Jan","Afghanistan","South Asia",33.266693,62.356516,"no","yes","Bombing/Explosion","Police","Bombs",2,"Minor","no","no","yes","yes","no"
2012,"Jan","Afghanistan","South Asia",34.898515,69.706423,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",2,"Minor","no","no","yes","yes","no"
2012,"Jan","India","South Asia",25.49546,90.61682,"no","yes","Facility/Infrastructure Attack","Private Citizens & Property","Incendiary",0,"Minor","no","no","no","no","no"
2012,"Jan","Syria","Middle East",32.751111,36.305278,"no","yes","Armed Assault","Military","Firearms",6,"Minor","no","no","yes","no","no"
2012,"Jan","Somalia","Sub-Saharan Africa",6.771245,47.427106,"no","yes","Bombing/Explosion","Police","Bombs",6,"Minor","no","no","yes","yes","no"
2012,"Jan","Egypt","Middle East",31.132093,33.803276,"no","yes","Hostage Taking (Kidnapping)","Business","Firearms",0,"Minor","yes","yes","no","no","no"
2012,"Feb","Colombia","South America",3.178149,-76.467272,"no","yes","Bombing/Explosion","Police","Bombs",6,"Minor","no","no","yes","yes","no"
2012,"Feb","Pakistan","South Asia",32.407113,70.749556,"no","yes","Armed Assault","Police","Bombs",3,"Minor","no","no","yes","yes","no"
2012,"Feb","Afghanistan","South Asia",31.823601,64.564087,"no","yes","Bombing/Explosion","Business","Bombs",2,"Minor","no","no","yes","yes","no"
2012,"Feb","Colombia","South America",4.416702,-75.500045,"no","yes","Bombing/Explosion","Business","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Pakistan","South Asia",33.971417,71.468525,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",4,"Minor","no","no","yes","yes","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",7.556055,6.655,"yes","yes","Bombing/Explosion","Police","Bombs",2,"Minor","no","no","yes","yes","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",7.556055,6.655,"yes","yes","Bombing/Explosion","Business","Bombs",2,"Minor","no","no","yes","yes","no"
2012,"Feb","Afghanistan","South Asia",34.229213,70.193208,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Nigeria","Sub-Saharan Africa",4.314996,6.241659,"no","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Afghanistan","South Asia",31.61088,65.700272,"no","yes","Bombing/Explosion","Police","Bombs",10,"Minor","no","no","yes","yes","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.999978,8.516675,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",32.667476,69.859741,"no","yes","Armed Assault","Military","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Philippines","Southeast Asia",7.205794,124.792309,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Nigeria","Sub-Saharan Africa",10.51684,7.433304,"yes","yes","Bombing/Explosion","Military","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",10.51684,7.433304,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Somalia","Sub-Saharan Africa",2.03153,45.334598,"no","yes","Bombing/Explosion","Government (General)","Bombs",16,"Minor","no","no","yes","yes","no"
2012,"Feb","Afghanistan","South Asia",36.178903,68.745306,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","India","South Asia",25.49546,90.61682,"no","yes","Facility/Infrastructure Attack","Violent Political Party","Incendiary",0,"Minor","no","no","no","no","no"
2012,"Feb","Afghanistan","South Asia",32.629978,65.884125,"no","yes","Bombing/Explosion","Police","Bombs",5,"Minor","no","no","yes","yes","no"
2012,"Feb","Afghanistan","South Asia",32.629978,65.884125,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Syria","Middle East",36.215578,37.159272,"yes","yes","Bombing/Explosion","Military","Bombs",15,"Minor","no","no","yes","yes","no"
2012,"Feb","Syria","Middle East",36.215578,37.159272,"yes","yes","Bombing/Explosion","Police","Bombs",15,"Minor","no","no","yes","yes","no"
2012,"Feb","Afghanistan","South Asia",32.073333,64.833889,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Afghanistan","South Asia",34.875833,64.9775,"no","yes","Bombing/Explosion","Military","Bombs",2,"Minor","no","no","yes","yes","no"
2012,"Feb","Afghanistan","South Asia",33.104444,67.781111,"no","yes","Armed Assault","Police","Firearms",8,"Minor","no","no","yes","no","no"
2012,"Feb","Afghanistan","South Asia",31.61088,65.700272,"no","no","Assassination","Government (General)","Firearms",0,"Minor","no","no","no","no","no"
2012,"Feb","Pakistan","South Asia",28.55,68.216667,"no","yes","Bombing/Explosion","Police","Bombs",2,"Minor","no","no","yes","yes","no"
2012,"Feb","Somalia","Sub-Saharan Africa",2.027701,45.275927,"no","yes","Armed Assault","Military","Bombs",1,"Minor","no","yes","yes","yes","no"
2012,"Feb","India","South Asia",28.632744,77.219676,"yes","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
2012,"Feb","Thailand","Southeast Asia",6.265578,101.263099,"no","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",34,71.383333,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Pakistan","South Asia",35.19766,71.874921,"no","yes","Bombing/Explosion","Terrorists/Non-State Militia","Bombs",4,"Minor","no","no","yes","yes","no"
2012,"Feb","Pakistan","South Asia",33.899167,70.100833,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",40,"Minor","no","yes","yes","yes","no"
2012,"Feb","Somalia","Sub-Saharan Africa",2.021916,45.313467,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Kenya","Sub-Saharan Africa",-0.433333,40.246111,"no","yes","Armed Assault","Police","Firearms",1,"Minor","no","yes","yes","no","no"
2012,"Feb","Pakistan","South Asia",29.033333,69.15,"no","yes","Bombing/Explosion","Military","Bombs",2,"Minor","no","no","yes","yes","no"
2012,"Feb","Iraq","Middle East",33.325,44.422,"no","yes","Bombing/Explosion","Police","Bombs",16,"Minor","no","no","yes","yes","no"
2012,"Feb","Iraq","Middle East",33.75,44.633333,"no","yes","Armed Assault","Private Citizens & Property","Firearms",4,"Minor","no","no","yes","no","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",9.18052,7.17933,"no","yes","Bombing/Explosion","Religious Figures/Institutions","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Afghanistan","South Asia",32.074078,66.141526,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",4,"Minor","no","no","yes","yes","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.833373,13.149902,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",38,"Minor","no","no","yes","yes","no"
2012,"Feb","Afghanistan","South Asia",35.804295,69.287754,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.833373,13.149902,"no","yes","Facility/Infrastructure Attack","Educational Institution","Incendiary",0,"Minor","no","no","no","no","no"
2012,"Feb","India","South Asia",25.755953,90.677305,"no","yes","Armed Assault","Police","Firearms",0,"Minor","no","no","no","no","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.833373,13.149902,"no","yes","Hostage Taking (Barricade Incident)","Educational Institution","Firearms",0,"Minor","no","no","no","no","no"
2012,"Feb","Iraq","Middle East",33.361103,44.314193,"yes","yes","Bombing/Explosion","Private Citizens & Property","Bombs",6,"Minor","no","no","yes","yes","no"
2012,"Feb","Iraq","Middle East",34.533753,43.483738,"yes","yes","Armed Assault","Government (General)","Firearms",2,"Minor","no","no","yes","no","no"
2012,"Feb","Iraq","Middle East",33.75,44.633333,"yes","yes","Bombing/Explosion","Private Citizens & Property","Bombs",3,"Minor","no","no","yes","yes","no"
2012,"Feb","Iraq","Middle East",35.46883,44.39098,"yes","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Iraq","Middle East",35.46883,44.39098,"yes","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Iraq","Middle East",36.34,43.13,"yes","yes","Bombing/Explosion","Food or Water Supply","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Iraq","Middle East",32.54855,44.545441,"yes","yes","Bombing/Explosion","Police","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Iraq","Middle East",36.34,43.13,"yes","yes","Bombing/Explosion","Telecommunication","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Iraq","Middle East",36.34,43.13,"yes","yes","Bombing/Explosion","Telecommunication","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Sudan","Sub-Saharan Africa",13.052234,25.527483,"no","yes","Armed Assault","Private Citizens & Property","Firearms",6,"Minor","no","no","yes","no","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.833373,13.149902,"no","yes","Hostage Taking (Barricade Incident)","Educational Institution","Incendiary",0,"Minor","yes","no","no","no","no"
2012,"Feb","Iraq","Middle East",35.244444,43.893056,"yes","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Iraq","Middle East",35.244444,43.893056,"yes","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",34.004299,71.54483,"no","yes","Bombing/Explosion","Police","Bombs",6,"Minor","no","yes","yes","yes","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",10.282356,11.174754,"no","yes","Bombing/Explosion","Police","Bombs",12,"Minor","no","no","yes","yes","no"
2012,"Feb","Afghanistan","South Asia",34.528455,69.171703,"no","yes","Armed Assault","Military","Firearms",2,"Minor","no","yes","yes","no","no"
2012,"Feb","Yemen","Middle East",14.543537,49.127285,"no","yes","Bombing/Explosion","Government (General)","Bombs",31,"Minor","no","yes","yes","yes","no"
2012,"Feb","Pakistan","South Asia",25.416868,68.274306,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",28.019567,69.55201,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",25.378033,68.323494,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",26.239479,68.403381,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",26.04418,68.936897,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",26.841,68.119278,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",27.527306,68.743559,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",28.016667,69.316667,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",24.84477,67.339071,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",24.84477,67.339071,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",27.6908,68.848587,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Pakistan","South Asia",26.239479,68.403381,"yes","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","India","South Asia",25.61684,90.531203,"no","yes","Armed Assault","Police","Firearms",1,"Minor","no","no","yes","no","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",9.933526,8.883445,"no","yes","Bombing/Explosion","Religious Figures/Institutions","Bombs",5,"Minor","no","no","yes","yes","no"
2012,"Feb","Sudan","Sub-Saharan Africa",11.648864,24.904221,"no","yes","Armed Assault","Other","Firearms",0,"Minor","no","no","no","no","no"
2012,"Feb","Pakistan","South Asia",29.140415,69.093531,"no","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","India","South Asia",12.134717,75.297579,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Afghanistan","South Asia",34.434167,70.447778,"no","yes","Bombing/Explosion","Airports & Aircraft","Bombs",10,"Minor","no","no","yes","yes","no"
2012,"Feb","Somalia","Sub-Saharan Africa",2.055172,45.329635,"no","yes","Bombing/Explosion","Business","Bombs",10,"Minor","no","no","yes","yes","no"
2012,"Feb","Nepal","South Asia",27.700002,85.333331,"no","yes","Armed Assault","Business","Incendiary",3,"Minor","no","no","yes","no","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.833373,13.149902,"no","yes","Facility/Infrastructure Attack","Educational Institution","Incendiary",0,"Minor","no","no","no","no","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.667493,9.929714,"no","yes","Armed Assault","Police","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Philippines","Southeast Asia",7.044866,125.50293,"no","yes","Bombing/Explosion","Military","Bombs",1,"Minor","no","no","yes","yes","no"
2012,"Feb","Somalia","Sub-Saharan Africa",0.320082,41.748206,"no","yes","Bombing/Explosion","Military","Bombs",14,"Minor","no","yes","yes","yes","no"
2012,"Feb","Kenya","Sub-Saharan Africa",3.935639,41.855116,"no","yes","Armed Assault","Military","Firearms",2,"Minor","no","yes","yes","no","no"
2012,"Feb","Kenya","Sub-Saharan Africa",3.935639,41.855116,"no","yes","Armed Assault","Police","Bombs",2,"Minor","no","yes","yes","yes","no"
2012,"Feb","India","South Asia",26.147043,91.735509,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","India","South Asia",25.564932,90.225271,"no","yes","Armed Assault","Police","Firearms",0,"Minor","no","no","no","no","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.833373,13.149902,"no","yes","Bombing/Explosion","Educational Institution","Bombs",0,"Minor","no","no","no","yes","yes"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.856846,13.169723,"no","yes","Facility/Infrastructure Attack","Educational Institution","Incendiary",0,"Minor","no","no","no","no","no"
2012,"Feb","Nigeria","Sub-Saharan Africa",11.833373,13.149902,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
